student_id,placed,package_lpa,role_type,company_type
2130,1,7.07,Product Analyst,Service
2131,1,7.48,Consulting,Service
2132,0,0.0,Not Placed,Not Placed
2133,0,0.0,Not Placed,Not Placed
2134,1,6.47,Data Analyst,Service
2135,1,6.55,Consulting,Service
2136,1,7.62,Data Analyst,Product
2137,1,5.81,Software Engineer,Core
2138,1,5.57,Product Analyst,Startup
2139,1,3.99,Business Analyst,Service
2140,1,6.2,Business Analyst,Startup
2141,1,5.01,Software Engineer,Service
2142,1,7.38,Data Analyst,Service
2143,0,0.0,Not Placed,Not Placed
2144,0,0.0,Not Placed,Not Placed
2145,0,0.0,Not Placed,Not Placed
2146,0,0.0,Not Placed,Not Placed
2147,1,9.0,Software Engineer,Service
2148,0,0.0,Not Placed,Not Placed
2149,0,0.0,Not Placed,Not Placed
2150,1,7.03,Consulting,Startup
2151,0,0.0,Not Placed,Not Placed
2152,0,0.0,Not Placed,Not Placed
2153,1,4.88,Product Analyst,Service
2154,0,0.0,Not Placed,Not Placed
2155,1,4.77,Data Analyst,Startup
2156,0,0.0,Not Placed,Not Placed
2157,0,0.0,Not Placed,Not Placed
2158,1,5.1,Data Analyst,Service
2159,0,0.0,Not Placed,Not Placed
2160,0,0.0,Not Placed,Not Placed
2161,1,5.26,Consulting,Product
2162,1,4.85,Consulting,Service
2163,0,0.0,Not Placed,Not Placed
2164,0,0.0,Not Placed,Not Placed
2165,1,4.01,Software Engineer,Product
2166,0,0.0,Not Placed,Not Placed
2167,0,0.0,Not Placed,Not Placed
2168,0,0.0,Not Placed,Not Placed
2169,1,4.8,Software Engineer,Startup
2170,0,0.0,Not Placed,Not Placed
2171,1,4.7,Core Engineering,Service
2172,1,6.32,Consulting,Core
2173,0,0.0,Not Placed,Not Placed
2174,1,6.06,Data Analyst,Service
2175,1,6.46,Consulting,Startup
2176,1,6.96,Data Analyst,Core
2177,1,7.82,Software Engineer,Product
2178,0,0.0,Not Placed,Not Placed
2179,1,6.61,Software Engineer,Service
2180,0,0.0,Not Placed,Not Placed
2181,1,5.95,Product Analyst,Product
2182,0,0.0,Not Placed,Not Placed
2183,1,5.1,Product Analyst,Service
2184,1,6.45,Core Engineering,Service
2185,0,0.0,Not Placed,Not Placed
2186,0,0.0,Not Placed,Not Placed
2187,1,3.37,Core Engineering,Consulting
2188,0,0.0,Not Placed,Not Placed
2189,1,8.16,Business Analyst,Product
2190,1,4.94,Software Engineer,Product
2191,1,6.58,Core Engineering,Service
2192,1,4.33,Consulting,Product
2193,0,0.0,Not Placed,Not Placed
2194,1,11.94,Core Engineering,Service
2195,0,0.0,Not Placed,Not Placed
2196,0,0.0,Not Placed,Not Placed
2197,1,6.97,Software Engineer,Service
2198,1,5.8,Core Engineering,Product
2199,0,0.0,Not Placed,Not Placed
2200,0,0.0,Not Placed,Not Placed
2201,1,6.03,Core Engineering,Startup
2202,1,8.02,Business Analyst,Startup
2203,1,5.67,Product Analyst,Consulting
2204,0,0.0,Not Placed,Not Placed
2205,1,6.76,Data Analyst,Service
2206,1,5.34,Business Analyst,Service
2207,0,0.0,Not Placed,Not Placed
2208,0,0.0,Not Placed,Not Placed
2209,1,3.0,Business Analyst,Startup
2210,1,6.38,Product Analyst,Product
2211,1,7.05,Consulting,Product
2212,1,7.18,Business Analyst,Consulting
2213,0,0.0,Not Placed,Not Placed
2214,0,0.0,Not Placed,Not Placed
2215,1,3.79,Product Analyst,Consulting
2216,0,0.0,Not Placed,Not Placed
2217,1,5.34,Data Analyst,Service
2218,0,0.0,Not Placed,Not Placed
2219,1,7.85,Core Engineering,Consulting
2220,1,4.49,Software Engineer,Consulting
2221,1,3.99,Core Engineering,Consulting
2222,0,0.0,Not Placed,Not Placed
2223,0,0.0,Not Placed,Not Placed
2224,0,0.0,Not Placed,Not Placed
2225,1,6.4,Business Analyst,Startup
2226,1,6.12,Business Analyst,Startup
2227,0,0.0,Not Placed,Not Placed
2228,0,0.0,Not Placed,Not Placed
2229,0,0.0,Not Placed,Not Placed
2230,0,0.0,Not Placed,Not Placed
2231,1,4.4,Software Engineer,Service
2232,1,3.88,Product Analyst,Service
2233,1,4.29,Product Analyst,Service
2234,0,0.0,Not Placed,Not Placed
2235,1,6.98,Consulting,Product
2236,0,0.0,Not Placed,Not Placed
2237,1,6.34,Business Analyst,Service
2238,0,0.0,Not Placed,Not Placed
2239,0,0.0,Not Placed,Not Placed
2240,1,6.2,Consulting,Core
2241,1,8.11,Product Analyst,Startup
2242,0,0.0,Not Placed,Not Placed
2243,0,0.0,Not Placed,Not Placed
2244,0,0.0,Not Placed,Not Placed
2245,0,0.0,Not Placed,Not Placed
2246,0,0.0,Not Placed,Not Placed
2247,0,0.0,Not Placed,Not Placed
2248,1,7.48,Business Analyst,Service
2249,0,0.0,Not Placed,Not Placed
2250,0,0.0,Not Placed,Not Placed
2251,0,0.0,Not Placed,Not Placed
2252,0,0.0,Not Placed,Not Placed
2253,0,0.0,Not Placed,Not Placed
2254,1,8.53,Business Analyst,Service
2255,1,8.37,Consulting,Product
2256,0,0.0,Not Placed,Not Placed
2257,0,0.0,Not Placed,Not Placed
2258,0,0.0,Not Placed,Not Placed
2259,0,0.0,Not Placed,Not Placed
2260,0,0.0,Not Placed,Not Placed
2261,1,6.54,Software Engineer,Product
2262,0,0.0,Not Placed,Not Placed
2263,1,5.52,Software Engineer,Service
2264,1,5.66,Software Engineer,Product
2265,0,0.0,Not Placed,Not Placed
2266,0,0.0,Not Placed,Not Placed
2267,0,0.0,Not Placed,Not Placed
2268,0,0.0,Not Placed,Not Placed
2269,0,0.0,Not Placed,Not Placed
2270,0,0.0,Not Placed,Not Placed
2271,0,0.0,Not Placed,Not Placed
2272,1,5.15,Product Analyst,Startup
2273,0,0.0,Not Placed,Not Placed
2274,0,0.0,Not Placed,Not Placed
2275,1,12.91,Business Analyst,Service
2276,0,0.0,Not Placed,Not Placed
2277,1,6.03,Core Engineering,Consulting
2278,0,0.0,Not Placed,Not Placed
2279,1,7.4,Product Analyst,Service
2280,1,7.38,Software Engineer,Service
2281,0,0.0,Not Placed,Not Placed
2282,0,0.0,Not Placed,Not Placed
2283,1,6.53,Consulting,Product
2284,0,0.0,Not Placed,Not Placed
2285,1,9.17,Software Engineer,Consulting
2286,0,0.0,Not Placed,Not Placed
2287,1,3.97,Data Analyst,Product
2288,0,0.0,Not Placed,Not Placed
2289,0,0.0,Not Placed,Not Placed
2290,1,5.9,Core Engineering,Startup
2291,1,5.97,Business Analyst,Service
2292,0,0.0,Not Placed,Not Placed
2293,0,0.0,Not Placed,Not Placed
2294,0,0.0,Not Placed,Not Placed
2295,0,0.0,Not Placed,Not Placed
2296,0,0.0,Not Placed,Not Placed
2297,0,0.0,Not Placed,Not Placed
2298,1,4.2,Product Analyst,Service
2299,1,6.56,Business Analyst,Core
2300,1,5.38,Core Engineering,Startup
2301,1,5.77,Consulting,Consulting
2302,1,7.92,Product Analyst,Service
2303,0,0.0,Not Placed,Not Placed
2304,0,0.0,Not Placed,Not Placed
2305,0,0.0,Not Placed,Not Placed
2306,0,0.0,Not Placed,Not Placed
2307,0,0.0,Not Placed,Not Placed
2308,0,0.0,Not Placed,Not Placed
2309,1,5.21,Consulting,Service
2310,0,0.0,Not Placed,Not Placed
2311,1,4.53,Product Analyst,Core
2312,0,0.0,Not Placed,Not Placed
2313,0,0.0,Not Placed,Not Placed
2314,1,6.17,Core Engineering,Consulting
2315,1,7.53,Core Engineering,Product
2316,0,0.0,Not Placed,Not Placed
2317,1,4.82,Business Analyst,Service
2318,0,0.0,Not Placed,Not Placed
2319,1,7.18,Core Engineering,Service
2320,0,0.0,Not Placed,Not Placed
2321,1,8.95,Data Analyst,Product
2322,1,7.24,Consulting,Service
2323,0,0.0,Not Placed,Not Placed
2324,1,3.89,Product Analyst,Consulting
2325,0,0.0,Not Placed,Not Placed
2326,0,0.0,Not Placed,Not Placed
2327,1,5.86,Software Engineer,Startup
2328,1,6.54,Consulting,Startup
2329,0,0.0,Not Placed,Not Placed
2330,1,7.7,Core Engineering,Consulting
2331,0,0.0,Not Placed,Not Placed
2332,0,0.0,Not Placed,Not Placed
2333,0,0.0,Not Placed,Not Placed
2334,0,0.0,Not Placed,Not Placed
2335,0,0.0,Not Placed,Not Placed
2336,1,8.93,Software Engineer,Core
2337,0,0.0,Not Placed,Not Placed
2338,0,0.0,Not Placed,Not Placed
2339,0,0.0,Not Placed,Not Placed
2340,0,0.0,Not Placed,Not Placed
2341,0,0.0,Not Placed,Not Placed
2342,1,4.11,Core Engineering,Product
2343,0,0.0,Not Placed,Not Placed
2344,0,0.0,Not Placed,Not Placed
2345,1,6.27,Consulting,Consulting
2346,0,0.0,Not Placed,Not Placed
2347,1,7.03,Core Engineering,Startup
2348,0,0.0,Not Placed,Not Placed
2349,1,7.31,Business Analyst,Product
2350,1,7.08,Business Analyst,Core
2351,0,0.0,Not Placed,Not Placed
2352,1,9.2,Consulting,Startup
2353,1,7.07,Software Engineer,Consulting
2354,1,6.1,Software Engineer,Service
2355,1,6.54,Software Engineer,Service
2356,0,0.0,Not Placed,Not Placed
2357,1,5.26,Core Engineering,Product
2358,0,0.0,Not Placed,Not Placed
2359,0,0.0,Not Placed,Not Placed
2360,1,6.76,Consulting,Product
2361,1,4.66,Product Analyst,Service
2362,0,0.0,Not Placed,Not Placed
2363,0,0.0,Not Placed,Not Placed
2364,1,5.11,Consulting,Startup
2365,1,7.23,Consulting,Core
2366,0,0.0,Not Placed,Not Placed
2367,0,0.0,Not Placed,Not Placed
2368,1,8.61,Consulting,Service
2369,0,0.0,Not Placed,Not Placed
2370,0,0.0,Not Placed,Not Placed
2371,1,4.81,Data Analyst,Core
2372,0,0.0,Not Placed,Not Placed
2373,0,0.0,Not Placed,Not Placed
2374,0,0.0,Not Placed,Not Placed
2375,1,5.51,Data Analyst,Product
2376,0,0.0,Not Placed,Not Placed
2377,1,5.68,Product Analyst,Consulting
2378,1,10.43,Data Analyst,Service
2379,0,0.0,Not Placed,Not Placed
2380,1,5.21,Data Analyst,Consulting
2381,1,4.64,Software Engineer,Startup
2382,0,0.0,Not Placed,Not Placed
2383,0,0.0,Not Placed,Not Placed
2384,1,6.08,Consulting,Consulting
2385,1,6.61,Data Analyst,Product
2386,0,0.0,Not Placed,Not Placed
2387,1,5.88,Core Engineering,Startup
2388,1,5.94,Data Analyst,Service
2389,0,0.0,Not Placed,Not Placed
2390,0,0.0,Not Placed,Not Placed
2391,0,0.0,Not Placed,Not Placed
2392,1,3.0,Business Analyst,Consulting
2393,0,0.0,Not Placed,Not Placed
2394,1,6.68,Data Analyst,Core
2395,1,5.55,Consulting,Service
2396,1,7.12,Business Analyst,Consulting
2397,0,0.0,Not Placed,Not Placed
2398,1,6.22,Product Analyst,Core
2399,1,5.73,Software Engineer,Product
2400,0,0.0,Not Placed,Not Placed
2401,0,0.0,Not Placed,Not Placed
2402,0,0.0,Not Placed,Not Placed
2403,0,0.0,Not Placed,Not Placed
2404,1,3.0,Product Analyst,Consulting
2405,0,0.0,Not Placed,Not Placed
2406,1,6.33,Software Engineer,Startup
2407,0,0.0,Not Placed,Not Placed
2408,1,6.11,Core Engineering,Product
2409,0,0.0,Not Placed,Not Placed
2410,0,0.0,Not Placed,Not Placed
2411,1,6.38,Product Analyst,Service
2412,1,7.49,Core Engineering,Consulting
2413,0,0.0,Not Placed,Not Placed
2414,0,0.0,Not Placed,Not Placed
2415,1,6.75,Consulting,Startup
2416,0,0.0,Not Placed,Not Placed
2417,0,0.0,Not Placed,Not Placed
2418,1,8.44,Consulting,Consulting
2419,0,0.0,Not Placed,Not Placed
2420,0,0.0,Not Placed,Not Placed
2421,0,0.0,Not Placed,Not Placed
2422,0,0.0,Not Placed,Not Placed
2423,0,0.0,Not Placed,Not Placed
2424,1,4.82,Core Engineering,Product
2425,1,7.77,Business Analyst,Core
2426,0,0.0,Not Placed,Not Placed
2427,1,6.45,Data Analyst,Consulting
2428,0,0.0,Not Placed,Not Placed
2429,1,4.15,Product Analyst,Service
2430,0,0.0,Not Placed,Not Placed
2431,1,8.14,Product Analyst,Core
2432,0,0.0,Not Placed,Not Placed
2433,0,0.0,Not Placed,Not Placed
2434,1,5.65,Software Engineer,Service
2435,0,0.0,Not Placed,Not Placed
2436,0,0.0,Not Placed,Not Placed
2437,0,0.0,Not Placed,Not Placed
2438,0,0.0,Not Placed,Not Placed
2439,1,7.03,Business Analyst,Product
2440,1,3.0,Consulting,Startup
2441,1,5.28,Product Analyst,Startup
2442,1,7.16,Product Analyst,Core
2443,1,8.2,Core Engineering,Core
2444,1,5.0,Consulting,Product
2445,0,0.0,Not Placed,Not Placed
2446,1,9.38,Core Engineering,Core
2447,1,5.02,Business Analyst,Service
2448,0,0.0,Not Placed,Not Placed
2449,1,3.85,Core Engineering,Startup
2450,0,0.0,Not Placed,Not Placed
2451,1,4.6,Core Engineering,Service
2452,1,3.33,Product Analyst,Core
2453,1,3.82,Core Engineering,Service
2454,0,0.0,Not Placed,Not Placed
2455,0,0.0,Not Placed,Not Placed
2456,0,0.0,Not Placed,Not Placed
2457,1,6.37,Core Engineering,Consulting
2458,1,6.53,Data Analyst,Service
2459,1,3.0,Consulting,Product
2460,0,0.0,Not Placed,Not Placed
2461,0,0.0,Not Placed,Not Placed
2462,0,0.0,Not Placed,Not Placed
2463,1,5.88,Software Engineer,Service
2464,1,6.29,Data Analyst,Product
2465,1,6.76,Core Engineering,Service
2466,1,6.97,Product Analyst,Product
2467,0,0.0,Not Placed,Not Placed
2468,0,0.0,Not Placed,Not Placed
2469,0,0.0,Not Placed,Not Placed
2470,0,0.0,Not Placed,Not Placed
2471,0,0.0,Not Placed,Not Placed
2472,0,0.0,Not Placed,Not Placed
2473,0,0.0,Not Placed,Not Placed
2474,1,5.51,Product Analyst,Product
2475,0,0.0,Not Placed,Not Placed
2476,1,7.7,Data Analyst,Service
2477,0,0.0,Not Placed,Not Placed
2478,0,0.0,Not Placed,Not Placed
2479,0,0.0,Not Placed,Not Placed
2480,1,3.94,Core Engineering,Product
2481,0,0.0,Not Placed,Not Placed
2482,0,0.0,Not Placed,Not Placed
2483,1,5.02,Consulting,Service
2484,0,0.0,Not Placed,Not Placed
2485,0,0.0,Not Placed,Not Placed
2486,0,0.0,Not Placed,Not Placed
2487,1,4.56,Product Analyst,Service
2488,0,0.0,Not Placed,Not Placed
2489,1,3.0,Consulting,Service
2490,0,0.0,Not Placed,Not Placed
2491,1,7.79,Product Analyst,Service
2492,0,0.0,Not Placed,Not Placed
2493,0,0.0,Not Placed,Not Placed
2494,0,0.0,Not Placed,Not Placed
2495,1,6.88,Core Engineering,Startup
2496,1,5.33,Consulting,Service
2497,0,0.0,Not Placed,Not Placed
2498,0,0.0,Not Placed,Not Placed
2499,1,8.01,Product Analyst,Core
2500,1,6.7,Consulting,Startup
2501,1,4.93,Software Engineer,Service
2502,0,0.0,Not Placed,Not Placed
2503,1,3.79,Data Analyst,Core
2504,0,0.0,Not Placed,Not Placed
2505,1,6.89,Consulting,Startup
2506,1,4.13,Product Analyst,Service
2507,0,0.0,Not Placed,Not Placed
2508,1,4.77,Software Engineer,Product
2509,0,0.0,Not Placed,Not Placed
2510,0,0.0,Not Placed,Not Placed
2511,1,7.13,Core Engineering,Product
2512,1,6.29,Business Analyst,Service
2513,1,3.0,Business Analyst,Service
2514,1,7.35,Product Analyst,Service
2515,0,0.0,Not Placed,Not Placed
2516,0,0.0,Not Placed,Not Placed
2517,0,0.0,Not Placed,Not Placed
2518,1,7.18,Core Engineering,Startup
2519,1,4.22,Core Engineering,Product
2520,0,0.0,Not Placed,Not Placed
2521,1,6.49,Business Analyst,Service
2522,1,4.45,Core Engineering,Service
2523,0,0.0,Not Placed,Not Placed
2524,1,4.93,Product Analyst,Consulting
2525,1,7.86,Product Analyst,Consulting
2526,1,3.26,Business Analyst,Service
2527,1,5.19,Core Engineering,Service
2528,1,4.51,Consulting,Consulting
2529,0,0.0,Not Placed,Not Placed
2530,1,4.76,Business Analyst,Startup
2531,1,6.06,Software Engineer,Startup
2532,0,0.0,Not Placed,Not Placed
2533,1,7.73,Data Analyst,Service
2534,0,0.0,Not Placed,Not Placed
2535,0,0.0,Not Placed,Not Placed
2536,0,0.0,Not Placed,Not Placed
2537,1,4.32,Data Analyst,Product
2538,0,0.0,Not Placed,Not Placed
2539,0,0.0,Not Placed,Not Placed
2540,0,0.0,Not Placed,Not Placed
2541,1,8.1,Consulting,Consulting
2542,0,0.0,Not Placed,Not Placed
2543,1,6.18,Data Analyst,Service
2544,1,6.15,Business Analyst,Product
2545,0,0.0,Not Placed,Not Placed
2546,0,0.0,Not Placed,Not Placed
2547,0,0.0,Not Placed,Not Placed
2548,1,6.75,Consulting,Service
2549,1,7.08,Core Engineering,Product
2550,0,0.0,Not Placed,Not Placed
2551,0,0.0,Not Placed,Not Placed
2552,0,0.0,Not Placed,Not Placed
2553,0,0.0,Not Placed,Not Placed
2554,1,4.33,Product Analyst,Startup
2555,0,0.0,Not Placed,Not Placed
2556,1,3.87,Data Analyst,Product
2557,0,0.0,Not Placed,Not Placed
2558,1,4.83,Business Analyst,Product
2559,0,0.0,Not Placed,Not Placed
2560,0,0.0,Not Placed,Not Placed
2561,1,7.14,Business Analyst,Startup
2562,1,7.13,Core Engineering,Product
2563,1,5.05,Data Analyst,Service
2564,0,0.0,Not Placed,Not Placed
2565,1,5.52,Data Analyst,Service
2566,0,0.0,Not Placed,Not Placed
2567,0,0.0,Not Placed,Not Placed
2568,0,0.0,Not Placed,Not Placed
2569,0,0.0,Not Placed,Not Placed
2570,1,8.01,Business Analyst,Startup
2571,0,0.0,Not Placed,Not Placed
2572,0,0.0,Not Placed,Not Placed
2573,0,0.0,Not Placed,Not Placed
2574,1,6.59,Business Analyst,Startup
2575,0,0.0,Not Placed,Not Placed
2576,0,0.0,Not Placed,Not Placed
2577,0,0.0,Not Placed,Not Placed
2578,1,5.74,Consulting,Consulting
2579,1,3.45,Data Analyst,Consulting
2580,0,0.0,Not Placed,Not Placed
2581,1,7.67,Core Engineering,Startup
2582,0,0.0,Not Placed,Not Placed
2583,1,8.56,Software Engineer,Service
2584,0,0.0,Not Placed,Not Placed
2585,1,3.18,Data Analyst,Service
2586,1,7.08,Business Analyst,Product
2587,0,0.0,Not Placed,Not Placed
2588,1,3.48,Consulting,Service
2589,1,6.49,Consulting,Startup
2590,0,0.0,Not Placed,Not Placed
2591,0,0.0,Not Placed,Not Placed
2592,0,0.0,Not Placed,Not Placed
2593,1,6.53,Product Analyst,Consulting
2594,1,8.46,Software Engineer,Service
2595,0,0.0,Not Placed,Not Placed
2596,1,5.88,Core Engineering,Service
2597,0,0.0,Not Placed,Not Placed
2598,1,5.5,Data Analyst,Product
2599,1,4.17,Product Analyst,Consulting
2600,1,5.88,Data Analyst,Service
2601,0,0.0,Not Placed,Not Placed
2602,0,0.0,Not Placed,Not Placed
2603,1,5.14,Product Analyst,Service
2604,0,0.0,Not Placed,Not Placed
2605,0,0.0,Not Placed,Not Placed
2606,0,0.0,Not Placed,Not Placed
2607,0,0.0,Not Placed,Not Placed
2608,1,3.96,Software Engineer,Consulting
2609,0,0.0,Not Placed,Not Placed
2610,0,0.0,Not Placed,Not Placed
2611,1,7.81,Business Analyst,Consulting
2612,0,0.0,Not Placed,Not Placed
2613,0,0.0,Not Placed,Not Placed
2614,1,6.39,Consulting,Service
2615,1,5.28,Software Engineer,Product
2616,0,0.0,Not Placed,Not Placed
2617,1,7.26,Consulting,Product
2618,1,6.16,Core Engineering,Product
2619,1,8.83,Business Analyst,Service
2620,1,7.44,Product Analyst,Service
2621,0,0.0,Not Placed,Not Placed
2622,1,4.37,Business Analyst,Service
2623,0,0.0,Not Placed,Not Placed
2624,0,0.0,Not Placed,Not Placed
2625,0,0.0,Not Placed,Not Placed
2626,1,6.74,Software Engineer,Product
2627,0,0.0,Not Placed,Not Placed
2628,1,3.14,Core Engineering,Startup
2629,0,0.0,Not Placed,Not Placed
2630,1,4.66,Consulting,Consulting
2631,1,9.57,Business Analyst,Service
2632,0,0.0,Not Placed,Not Placed
2633,0,0.0,Not Placed,Not Placed
2634,0,0.0,Not Placed,Not Placed
2635,0,0.0,Not Placed,Not Placed
2636,0,0.0,Not Placed,Not Placed
2637,0,0.0,Not Placed,Not Placed
2638,0,0.0,Not Placed,Not Placed
2639,1,4.98,Core Engineering,Consulting
2640,1,6.47,Core Engineering,Service
2641,1,4.05,Data Analyst,Service
2642,0,0.0,Not Placed,Not Placed
2643,0,0.0,Not Placed,Not Placed
2644,0,0.0,Not Placed,Not Placed
2645,1,7.73,Data Analyst,Startup
2646,0,0.0,Not Placed,Not Placed
2647,0,0.0,Not Placed,Not Placed
2648,0,0.0,Not Placed,Not Placed
2649,0,0.0,Not Placed,Not Placed
2650,1,6.54,Data Analyst,Service
2651,0,0.0,Not Placed,Not Placed
2652,0,0.0,Not Placed,Not Placed
2653,1,8.12,Product Analyst,Startup
2654,0,0.0,Not Placed,Not Placed
2655,1,9.0,Business Analyst,Service
2656,0,0.0,Not Placed,Not Placed
2657,0,0.0,Not Placed,Not Placed
2658,1,4.85,Business Analyst,Service
2659,0,0.0,Not Placed,Not Placed
2660,0,0.0,Not Placed,Not Placed
2661,0,0.0,Not Placed,Not Placed
2662,0,0.0,Not Placed,Not Placed
2663,0,0.0,Not Placed,Not Placed
2664,0,0.0,Not Placed,Not Placed
2665,1,6.33,Business Analyst,Product
2666,1,4.98,Product Analyst,Product
2667,0,0.0,Not Placed,Not Placed
2668,1,8.06,Data Analyst,Service
2669,1,4.07,Business Analyst,Consulting
2670,1,3.99,Product Analyst,Startup
2671,0,0.0,Not Placed,Not Placed
2672,0,0.0,Not Placed,Not Placed
2673,1,5.29,Software Engineer,Product
2674,1,7.35,Product Analyst,Startup
2675,0,0.0,Not Placed,Not Placed
2676,0,0.0,Not Placed,Not Placed
2677,0,0.0,Not Placed,Not Placed
2678,0,0.0,Not Placed,Not Placed
2679,1,6.62,Consulting,Service
2680,1,6.05,Consulting,Service
2681,0,0.0,Not Placed,Not Placed
2682,0,0.0,Not Placed,Not Placed
2683,0,0.0,Not Placed,Not Placed
2684,0,0.0,Not Placed,Not Placed
2685,0,0.0,Not Placed,Not Placed
2686,1,5.0,Data Analyst,Core
2687,1,6.01,Business Analyst,Core
2688,0,0.0,Not Placed,Not Placed
2689,1,4.31,Software Engineer,Startup
2690,1,6.13,Product Analyst,Consulting
2691,1,8.83,Software Engineer,Service
2692,1,5.19,Software Engineer,Product
2693,1,5.66,Business Analyst,Service
2694,1,4.21,Data Analyst,Service
2695,1,6.71,Product Analyst,Service
2696,0,0.0,Not Placed,Not Placed
2697,1,4.95,Business Analyst,Service
2698,1,5.12,Data Analyst,Startup
2699,0,0.0,Not Placed,Not Placed
2700,0,0.0,Not Placed,Not Placed
2701,0,0.0,Not Placed,Not Placed
2702,0,0.0,Not Placed,Not Placed
2703,1,6.16,Software Engineer,Service
2704,1,6.08,Core Engineering,Product
2705,0,0.0,Not Placed,Not Placed
2706,0,0.0,Not Placed,Not Placed
2707,1,4.66,Data Analyst,Service
2708,0,0.0,Not Placed,Not Placed
2709,0,0.0,Not Placed,Not Placed
2710,1,4.47,Software Engineer,Service
2711,1,7.78,Product Analyst,Product
2712,0,0.0,Not Placed,Not Placed
2713,1,5.98,Consulting,Startup
2714,0,0.0,Not Placed,Not Placed
2715,0,0.0,Not Placed,Not Placed
2716,0,0.0,Not Placed,Not Placed
2717,1,3.72,Software Engineer,Service
2718,1,8.49,Consulting,Startup
2719,0,0.0,Not Placed,Not Placed
2720,0,0.0,Not Placed,Not Placed
2721,0,0.0,Not Placed,Not Placed
2722,1,8.06,Data Analyst,Startup
2723,0,0.0,Not Placed,Not Placed
2724,1,6.46,Software Engineer,Consulting
2725,1,6.4,Business Analyst,Core
2726,1,6.69,Business Analyst,Consulting
2727,0,0.0,Not Placed,Not Placed
2728,0,0.0,Not Placed,Not Placed
2729,0,0.0,Not Placed,Not Placed
2730,1,8.47,Consulting,Service
2731,1,7.06,Product Analyst,Product
2732,1,5.12,Product Analyst,Product
2733,0,0.0,Not Placed,Not Placed
2734,0,0.0,Not Placed,Not Placed
2735,1,4.38,Software Engineer,Service
2736,1,5.21,Consulting,Product
2737,0,0.0,Not Placed,Not Placed
2738,1,8.14,Business Analyst,Startup
2739,0,0.0,Not Placed,Not Placed
2740,1,9.33,Data Analyst,Service
2741,0,0.0,Not Placed,Not Placed
2742,0,0.0,Not Placed,Not Placed
2743,1,4.57,Business Analyst,Consulting
2744,0,0.0,Not Placed,Not Placed
2745,1,7.59,Product Analyst,Consulting
2746,1,7.38,Data Analyst,Product
2747,0,0.0,Not Placed,Not Placed
2748,0,0.0,Not Placed,Not Placed
2749,0,0.0,Not Placed,Not Placed
2750,0,0.0,Not Placed,Not Placed
2751,1,6.96,Data Analyst,Service
2752,0,0.0,Not Placed,Not Placed
2753,1,4.53,Business Analyst,Service
2754,0,0.0,Not Placed,Not Placed
2755,0,0.0,Not Placed,Not Placed
2756,0,0.0,Not Placed,Not Placed
2757,0,0.0,Not Placed,Not Placed
2758,0,0.0,Not Placed,Not Placed
2759,1,6.98,Core Engineering,Service
2760,1,5.69,Business Analyst,Service
2761,1,7.21,Product Analyst,Startup
2762,1,7.12,Software Engineer,Service
2763,1,8.94,Product Analyst,Consulting
2764,0,0.0,Not Placed,Not Placed
2765,1,8.05,Product Analyst,Service
2766,1,5.54,Business Analyst,Product
2767,1,6.85,Business Analyst,Service
2768,1,7.03,Business Analyst,Service
2769,1,3.73,Consulting,Startup
2770,1,6.01,Product Analyst,Consulting
2771,0,0.0,Not Placed,Not Placed
2772,0,0.0,Not Placed,Not Placed
2773,1,7.49,Business Analyst,Service
2774,1,5.11,Product Analyst,Startup
2775,1,4.92,Business Analyst,Product
2776,1,5.49,Data Analyst,Core
2777,1,7.24,Software Engineer,Service
2778,0,0.0,Not Placed,Not Placed
2779,1,5.16,Core Engineering,Startup
2780,1,6.11,Business Analyst,Product
2781,0,0.0,Not Placed,Not Placed
2782,1,4.52,Data Analyst,Startup
2783,1,5.72,Business Analyst,Service
2784,0,0.0,Not Placed,Not Placed
2785,0,0.0,Not Placed,Not Placed
2786,0,0.0,Not Placed,Not Placed
2787,1,6.95,Product Analyst,Consulting
2788,1,5.48,Product Analyst,Product
2789,0,0.0,Not Placed,Not Placed
2790,0,0.0,Not Placed,Not Placed
2791,0,0.0,Not Placed,Not Placed
2792,0,0.0,Not Placed,Not Placed
2793,0,0.0,Not Placed,Not Placed
2794,1,6.74,Software Engineer,Product
2795,0,0.0,Not Placed,Not Placed
2796,0,0.0,Not Placed,Not Placed
2797,1,7.61,Data Analyst,Startup
2798,0,0.0,Not Placed,Not Placed
2799,0,0.0,Not Placed,Not Placed
2800,1,7.47,Core Engineering,Startup
2801,0,0.0,Not Placed,Not Placed
2802,0,0.0,Not Placed,Not Placed
2803,0,0.0,Not Placed,Not Placed
2804,0,0.0,Not Placed,Not Placed
2805,1,6.18,Product Analyst,Startup
2806,0,0.0,Not Placed,Not Placed
2807,1,7.85,Software Engineer,Service
2808,0,0.0,Not Placed,Not Placed
2809,0,0.0,Not Placed,Not Placed
2810,0,0.0,Not Placed,Not Placed
2811,0,0.0,Not Placed,Not Placed
2812,0,0.0,Not Placed,Not Placed
2813,1,6.08,Software Engineer,Startup
2814,1,5.54,Consulting,Consulting
2815,0,0.0,Not Placed,Not Placed
2816,0,0.0,Not Placed,Not Placed
2817,1,8.46,Product Analyst,Product
2818,1,6.69,Business Analyst,Product
2819,0,0.0,Not Placed,Not Placed
2820,1,4.24,Data Analyst,Service
2821,1,4.46,Software Engineer,Service
2822,1,4.44,Software Engineer,Service
