student_id,branch,college_tier,cgpa,internships,projects,certifications,resume_score,readiness_score
1579,IT,3,6.98,0,3,0,26.0,100.0
1580,ECE,3,7.28,1,5,4,67.0,100.0
1581,Mechanical,3,6.95,1,5,1,61.0,100.0
1582,ECE,3,8.38,1,1,1,40.0,100.0
1583,Mechanical,3,7.85,1,5,2,64.0,100.0
1584,CSE,3,6.26,1,6,4,80.0,100.0
1585,IT,1,6.28,1,3,1,48.0,100.0
1586,CSE,3,6.57,1,5,4,73.0,100.0
1587,CSE,3,6.61,1,1,4,42.0,100.0
1588,ECE,3,7.09,1,1,2,36.0,77.7
1589,CSE,2,9.2,1,6,5,89.0,100.0
1590,CSE,3,7.04,2,1,4,47.0,100.0
1591,Mechanical,3,7.63,0,3,6,49.0,100.0
1592,ECE,1,5.68,0,5,4,56.0,100.0
1593,Mechanical,3,6.35,1,7,4,94.0,100.0
1594,IT,2,7.81,1,4,5,62.0,100.0
1595,Civil,2,7.59,2,6,5,96.0,100.0
1596,IT,3,6.85,1,4,6,75.0,100.0
1597,CSE,3,9.4,1,7,1,62.0,100.0
1598,ECE,3,7.23,0,6,3,50.0,100.0
1599,EEE,3,6.85,1,7,2,73.0,100.0
1600,CSE,3,6.73,1,3,1,40.0,100.0
1601,CSE,2,8.41,2,2,3,57.0,100.0
1602,CSE,3,6.75,0,4,0,17.0,82.8
1603,IT,3,6.35,1,5,0,65.0,100.0
1604,CSE,3,5.8,1,6,4,75.0,100.0
1605,CSE,3,5.92,1,5,3,58.0,100.0
1606,CSE,1,7.62,3,5,4,89.0,100.0
1607,IT,3,6.63,2,3,0,49.0,100.0
1608,ECE,2,8.94,1,2,1,33.0,100.0
1609,CSE,3,7.48,1,3,3,48.0,100.0
1610,CSE,3,6.98,1,6,2,70.0,100.0
1611,CSE,2,8.85,1,6,4,95.0,100.0
1612,EEE,3,8.31,0,2,1,23.0,100.0
1613,EEE,2,7.49,1,2,3,43.0,100.0
1614,CSE,3,7.24,2,2,3,59.0,100.0
1615,Mechanical,3,5.52,0,3,3,32.0,90.4
1616,IT,2,8.07,2,1,1,33.0,100.0
1617,CSE,3,7.54,0,2,1,20.0,92.1
1618,IT,2,6.93,2,3,2,66.0,100.0
1619,EEE,3,6.06,0,2,6,53.0,100.0
1620,CSE,3,7.31,1,2,1,38.0,100.0
1621,CSE,3,5.55,0,6,1,43.0,100.0
1622,CSE,3,6.76,2,5,6,100.0,100.0
1623,IT,3,7.66,1,3,2,42.0,100.0
1624,CSE,3,7.34,1,1,6,54.0,100.0
1625,Mechanical,2,6.86,1,3,2,32.0,100.0
1626,CSE,3,6.05,1,6,3,81.0,100.0
1627,CSE,2,5.73,2,3,5,73.0,100.0
1628,Civil,3,8.17,0,4,0,20.0,100.0
1629,CSE,2,8.63,1,4,6,71.0,100.0
1630,Mechanical,2,6.73,0,4,0,36.0,83.1
1631,IT,3,8.46,0,3,5,39.0,95.2
1632,CSE,3,7.78,0,4,0,29.0,95.2
1633,IT,3,8.32,1,3,6,65.0,100.0
1634,EEE,3,8.6,0,2,1,35.0,100.0
1635,EEE,3,8.26,0,1,3,21.0,92.4
1636,CSE,2,7.65,0,5,2,50.0,100.0
1637,CSE,2,7.2,0,4,3,53.0,96.0
1638,CSE,3,7.01,1,2,2,11.0,100.0
1639,Civil,2,6.93,2,3,4,70.0,100.0
1640,ECE,3,9.44,1,4,6,70.0,100.0
1641,Mechanical,1,7.46,1,1,6,51.0,100.0
1642,CSE,2,7.94,0,1,5,30.0,100.0
1643,Civil,3,7.54,0,7,5,73.0,100.0
1644,ECE,1,6.56,2,1,0,40.0,100.0
1645,ECE,2,6.5,2,6,2,97.0,100.0
1646,Mechanical,3,5.94,2,3,3,69.0,100.0
1647,ECE,3,7.4,1,5,0,51.0,100.0
1648,CSE,3,7.4,1,7,0,84.0,100.0
1649,CSE,3,7.18,0,4,6,51.0,100.0
1650,Civil,2,6.94,0,2,6,37.0,100.0
1651,CSE,1,6.8,0,2,2,15.0,95.6
1652,CSE,2,6.83,0,1,6,32.0,100.0
1653,Mechanical,3,7.29,1,2,5,59.0,100.0
1654,EEE,3,6.98,0,5,0,52.0,100.0
1655,IT,3,7.26,2,4,4,87.0,100.0
1656,IT,2,7.95,2,5,3,74.0,100.0
1657,IT,2,7.44,0,4,4,54.0,98.4
1658,IT,1,7.38,1,2,0,23.0,100.0
1659,Mechanical,2,8.21,1,4,5,52.0,100.0
1660,Mechanical,1,7.37,1,6,3,75.0,100.0
1661,IT,3,8.37,0,6,6,89.0,100.0
1662,CSE,3,6.64,1,2,4,45.0,100.0
1663,IT,1,6.32,1,3,5,49.0,100.0
1664,CSE,2,6.46,0,4,3,45.0,100.0
1665,Civil,3,5.41,0,3,5,48.0,99.9
1666,ECE,3,7.5,2,6,1,88.0,100.0
1667,Civil,2,8.27,0,3,6,48.0,100.0
1668,Civil,1,8.85,0,7,6,86.0,100.0
1669,CSE,2,8.15,0,7,1,62.0,100.0
1670,ECE,2,7.65,3,4,6,96.0,100.0
1671,IT,3,7.1,2,1,5,72.0,100.0
1672,IT,3,7.33,1,3,3,47.0,100.0
1673,CSE,3,9.61,0,4,0,40.0,100.0
1674,ECE,1,6.23,0,4,1,28.0,97.9
1675,Mechanical,3,6.3,1,6,0,68.0,100.0
1676,CSE,1,6.77,3,1,6,76.0,100.0
1677,ECE,1,7.55,1,3,3,47.0,100.0
1678,EEE,3,7.43,1,3,6,58.0,100.0
1679,Civil,3,8.81,1,5,6,77.0,100.0
1680,CSE,2,6.82,0,5,6,55.0,100.0
1681,EEE,1,7.81,2,7,4,100.0,100.0
1682,IT,3,5.96,2,1,1,41.0,100.0
1683,CSE,2,8.01,1,4,2,58.0,100.0
1684,Civil,3,5.69,2,1,0,55.0,100.0
1685,CSE,2,8.74,1,4,5,68.0,100.0
1686,EEE,3,6.83,2,5,3,73.0,100.0
1687,Civil,3,6.65,2,7,1,90.0,100.0
1688,CSE,3,6.61,0,5,4,55.0,100.0
1689,Mechanical,3,9.29,0,4,2,40.0,100.0
1690,CSE,3,8.22,0,3,1,29.0,96.5
1691,Civil,1,7.08,1,6,2,84.0,100.0
1692,Civil,3,9.02,1,2,6,57.0,100.0
1693,IT,2,7.84,1,5,0,61.0,100.0
1694,Civil,2,8.56,0,6,2,52.0,94.5
1695,EEE,1,8.07,2,4,4,71.0,100.0
1696,Mechanical,2,7.16,1,3,4,60.0,100.0
1697,Mechanical,2,6.65,2,4,0,61.0,100.0
1698,CSE,3,9.71,0,5,4,46.0,100.0
1699,Mechanical,1,7.12,0,6,6,70.0,100.0
1700,CSE,3,7.58,2,2,6,77.0,100.0
1701,ECE,3,7.34,0,7,3,68.0,100.0
1702,CSE,3,8.19,0,7,5,80.0,100.0
1703,EEE,3,6.89,1,3,6,63.0,100.0
1704,CSE,3,8.75,0,6,6,66.0,100.0
1705,IT,2,6.08,0,3,6,39.0,100.0
1706,CSE,2,7.28,1,3,4,54.0,100.0
1707,EEE,3,6.52,0,5,1,44.0,95.2
1708,CSE,3,7.8,3,5,2,79.0,100.0
1709,IT,1,9.34,0,6,1,66.0,100.0
1710,Mechanical,2,6.37,1,5,1,73.0,100.0
1711,CSE,3,7.22,1,7,2,67.0,100.0
1712,IT,3,8.33,1,5,2,74.0,100.0
1713,IT,1,6.55,2,4,3,64.0,100.0
1714,Civil,3,6.85,0,2,2,27.0,88.6
1715,Civil,3,7.18,0,2,5,29.0,100.0
1716,Civil,3,7.95,3,6,2,100.0,100.0
1717,Mechanical,3,8.52,1,5,5,80.0,100.0
1718,CSE,3,8.25,0,1,2,24.0,96.8
1719,ECE,2,7.51,2,2,6,76.0,100.0
1720,Civil,3,8.65,0,3,4,37.0,100.0
1721,CSE,2,8.9,0,1,2,0.0,100.0
1722,EEE,2,8.67,2,4,6,100.0,100.0
1723,CSE,3,8.37,0,1,6,27.0,85.2
1724,CSE,3,7.24,0,7,3,76.0,100.0
1725,CSE,3,5.34,0,6,5,68.0,100.0
1726,ECE,3,8.35,0,4,2,35.0,100.0
1727,Mechanical,2,6.46,0,2,6,32.0,100.0
1728,Civil,3,7.59,0,5,5,58.0,100.0
1729,ECE,3,7.76,2,6,1,74.0,100.0
1730,CSE,1,7.81,2,4,5,88.0,100.0
1731,EEE,3,7.17,2,7,0,93.0,100.0
1732,CSE,3,8.08,0,2,4,29.0,100.0
1733,Mechanical,3,5.77,0,3,1,23.0,100.0
1734,ECE,3,8.09,1,1,1,15.0,100.0
1735,CSE,2,5.0,0,5,3,54.0,94.6
1736,Civil,3,7.38,0,1,1,14.0,91.2
1737,IT,3,9.39,0,4,4,45.0,100.0
1738,CSE,3,7.99,0,5,5,60.0,100.0
1739,Mechanical,2,7.16,0,2,3,20.0,93.0
1740,Mechanical,3,7.64,3,5,5,100.0,100.0
1741,CSE,2,7.16,0,4,2,48.0,95.2
1742,CSE,2,7.57,1,3,6,67.0,100.0
1743,CSE,2,9.92,0,1,5,40.0,100.0
1744,CSE,3,7.61,0,3,6,46.0,100.0
1745,IT,2,6.14,3,3,4,94.0,100.0
1746,CSE,3,6.07,0,4,4,38.0,100.0
1747,CSE,3,7.7,1,1,2,31.0,100.0
1748,Civil,3,7.5,0,7,3,69.0,100.0
1749,Mechanical,1,8.89,2,2,5,74.0,100.0
1750,EEE,2,7.87,2,7,2,96.0,100.0
1751,IT,2,8.36,2,3,0,33.0,100.0
1752,IT,2,5.57,0,7,1,77.0,100.0
1753,CSE,3,6.94,2,4,6,92.0,100.0
1754,IT,2,6.74,1,4,2,65.0,100.0
1755,Civil,3,5.96,1,1,0,12.0,96.7
1756,IT,3,6.46,1,6,3,71.0,100.0
1757,CSE,3,8.08,1,1,4,42.0,96.5
1758,CSE,2,6.7,2,3,5,75.0,100.0
1759,IT,2,8.62,0,7,4,65.0,100.0
1760,CSE,2,8.7,1,3,2,47.0,100.0
1761,Mechanical,2,8.27,1,7,6,92.0,100.0
1762,Mechanical,2,7.2,1,7,5,100.0,100.0
1763,CSE,3,7.56,1,2,5,59.0,100.0
1764,Civil,1,7.49,1,2,4,56.0,100.0
1765,IT,3,7.06,1,7,6,100.0,100.0
1766,CSE,3,8.09,3,5,6,100.0,100.0
1767,IT,2,6.49,2,4,4,74.0,100.0
1768,IT,2,7.42,0,1,6,34.0,100.0
1769,IT,3,8.62,0,5,3,45.0,100.0
1770,CSE,3,7.83,0,3,5,44.0,100.0
1771,CSE,3,8.76,2,3,6,80.0,100.0
1772,Civil,3,9.86,2,4,5,86.0,100.0
1773,CSE,3,7.83,0,6,3,74.0,100.0
1774,Mechanical,1,7.63,0,5,6,65.0,100.0
1775,Mechanical,3,7.87,0,5,0,41.0,100.0
1776,CSE,3,7.05,1,7,0,55.0,100.0
1777,IT,2,7.91,1,5,0,41.0,100.0
1778,ECE,3,6.09,3,1,3,53.0,100.0
1779,IT,2,6.24,0,7,3,54.0,100.0
1780,CSE,3,8.38,2,5,1,66.0,100.0
1781,Mechanical,3,8.59,0,6,2,49.0,100.0
1782,Civil,3,7.23,0,2,1,10.0,100.0
1783,CSE,2,7.26,0,2,4,37.0,100.0
1784,CSE,3,7.34,1,7,6,89.0,100.0
1785,CSE,1,8.84,1,1,4,41.0,100.0
1786,ECE,3,7.21,1,3,2,51.0,100.0
1787,CSE,3,7.17,0,7,0,71.0,100.0
1788,CSE,3,8.01,3,4,5,100.0,100.0
1789,CSE,2,7.46,0,6,5,66.0,100.0
1790,ECE,3,7.27,0,3,1,39.0,100.0
1791,CSE,3,5.22,3,5,4,94.0,100.0
1792,Mechanical,1,8.21,1,6,4,82.0,100.0
1793,ECE,2,8.45,0,6,2,76.0,100.0
1794,Mechanical,3,7.6,1,7,2,91.0,100.0
1795,CSE,3,7.85,2,6,0,78.0,100.0
1796,CSE,3,6.62,1,4,4,58.0,100.0
1797,IT,3,6.32,1,2,2,47.0,100.0
1798,Mechanical,2,5.55,1,1,4,37.0,100.0
1799,CSE,3,7.58,1,7,2,76.0,100.0
1800,ECE,2,7.46,0,4,1,29.0,100.0
1801,EEE,2,6.55,3,5,5,100.0,100.0
1802,CSE,2,7.62,2,3,6,85.0,100.0
1803,CSE,3,7.03,0,2,6,42.0,100.0
1804,CSE,3,6.73,0,7,5,75.0,100.0
1805,Civil,3,7.71,2,7,1,78.0,100.0
1806,IT,2,7.41,1,6,4,76.0,100.0
1807,Mechanical,3,7.66,1,5,5,86.0,100.0
1808,IT,2,7.28,3,1,4,61.0,100.0
1809,IT,2,6.79,1,4,4,65.0,100.0
1810,IT,3,7.65,1,6,1,70.0,100.0
1811,Civil,3,6.03,1,7,1,60.0,100.0
1812,Mechanical,3,7.71,2,2,2,58.0,100.0
1813,CSE,1,7.4,0,3,0,30.0,100.0
1814,IT,2,7.12,2,7,3,100.0,100.0
1815,ECE,3,8.84,0,5,5,58.0,100.0
1816,CSE,3,6.67,2,1,1,42.0,100.0
1817,CSE,2,6.13,0,4,6,65.0,97.1
1818,CSE,2,8.02,1,5,5,86.0,100.0
1819,EEE,3,7.73,1,6,1,65.0,100.0
1820,Mechanical,3,9.28,3,4,4,92.0,100.0
1821,CSE,2,7.12,0,4,2,44.0,100.0
1822,Mechanical,3,7.01,0,5,6,61.0,100.0
1823,Mechanical,3,6.38,0,1,0,7.0,82.2
1824,EEE,3,5.58,1,4,0,41.0,91.9
1825,ECE,3,6.98,2,2,2,72.0,100.0
1826,CSE,3,8.15,2,4,4,81.0,100.0
1827,CSE,3,6.32,1,6,5,85.0,100.0
1828,IT,2,7.21,0,7,0,54.0,100.0
1829,IT,3,8.34,0,2,0,22.0,96.3
1830,ECE,1,7.61,2,6,4,98.0,100.0
1831,CSE,2,6.57,1,5,5,71.0,100.0
1832,Mechanical,2,8.44,0,3,4,52.0,99.6
1833,CSE,3,7.18,2,3,2,57.0,100.0
1834,CSE,3,6.73,0,7,5,89.0,100.0
1835,IT,3,7.46,3,3,6,87.0,100.0
1836,Civil,3,7.28,0,7,5,79.0,100.0
1837,EEE,3,7.5,0,1,2,2.0,92.8
1838,EEE,3,7.64,2,6,1,86.0,100.0
1839,CSE,2,6.99,3,4,6,95.0,100.0
1840,ECE,1,7.49,1,1,5,37.0,100.0
1841,EEE,2,6.81,0,4,3,48.0,95.1
1842,Civil,3,8.26,0,4,4,49.0,100.0
1843,CSE,3,8.38,2,3,3,66.0,100.0
1844,CSE,3,7.61,0,2,2,35.0,86.1
1845,CSE,3,6.64,1,2,3,50.0,100.0
1846,IT,2,5.87,0,2,3,33.0,100.0
1847,EEE,3,7.69,0,6,0,53.0,100.0
1848,ECE,2,6.89,0,5,6,70.0,100.0
1849,Mechanical,3,8.03,0,3,6,45.0,100.0
1850,Mechanical,2,7.67,2,1,4,60.0,100.0
1851,IT,3,7.82,0,5,4,58.0,100.0
1852,ECE,2,8.01,1,6,4,72.0,100.0
1853,Civil,3,7.63,1,5,4,76.0,100.0
1854,Mechanical,1,8.66,0,4,5,62.0,100.0
1855,CSE,2,7.88,0,3,1,6.0,77.0
1856,Mechanical,2,7.01,1,5,4,72.0,100.0
1857,CSE,3,5.83,2,7,4,100.0,100.0
1858,IT,3,7.62,0,7,4,62.0,100.0
1859,EEE,3,5.37,1,5,0,52.0,100.0
1860,ECE,3,8.73,2,3,2,60.0,100.0
1861,CSE,2,7.54,0,7,1,64.0,100.0
1862,IT,3,10.0,2,1,5,59.0,100.0
1863,IT,2,6.44,1,3,0,33.0,100.0
1864,ECE,2,7.48,0,6,5,62.0,100.0
1865,ECE,2,5.96,2,2,2,51.0,100.0
1866,ECE,3,7.11,1,7,3,84.0,100.0
1867,Civil,2,8.28,0,2,0,20.0,100.0
1868,ECE,3,6.56,1,1,5,52.0,100.0
1869,CSE,3,6.44,0,7,5,75.0,100.0
1870,Mechanical,2,6.31,3,3,5,95.0,100.0
1871,CSE,3,7.06,1,1,3,42.0,100.0
1872,CSE,2,7.59,1,6,2,83.0,100.0
1873,IT,2,6.47,1,4,6,60.0,100.0
1874,CSE,1,6.75,0,2,1,20.0,81.2
1875,Civil,3,7.08,3,2,4,71.0,100.0
1876,EEE,3,8.76,1,1,6,63.0,100.0
1877,Mechanical,3,6.76,2,1,1,55.0,100.0
1878,Civil,3,5.6,0,6,2,42.0,97.6
1879,Mechanical,3,7.32,0,5,0,52.0,100.0
1880,Civil,3,7.15,1,2,1,54.0,100.0
1881,Civil,3,8.06,1,3,1,42.0,100.0
1882,Civil,3,7.57,2,5,1,72.0,100.0
1883,Civil,3,6.36,0,2,6,33.0,99.0
1884,IT,3,6.05,0,2,2,29.0,96.5
1885,CSE,3,7.69,0,4,2,47.0,100.0
1886,IT,3,7.56,0,5,1,52.0,100.0
1887,EEE,2,8.03,1,3,1,51.0,100.0
1888,CSE,2,6.75,2,2,1,56.0,100.0
1889,CSE,3,8.8,2,2,0,41.0,100.0
1890,ECE,2,8.07,0,7,0,56.0,100.0
1891,CSE,1,6.86,2,4,3,84.0,100.0
1892,IT,3,6.95,0,7,1,60.0,96.4
1893,CSE,2,8.27,0,6,2,46.0,100.0
1894,IT,3,5.48,0,5,5,55.0,100.0
1895,Civil,3,6.94,1,3,6,77.0,100.0
1896,EEE,3,7.03,0,6,0,56.0,100.0
1897,IT,3,8.4,1,7,2,85.0,100.0
1898,IT,3,8.32,1,3,6,58.0,100.0
1899,CSE,3,7.9,1,2,1,39.0,100.0
1900,EEE,3,6.83,0,7,4,69.0,100.0
1901,Civil,3,6.65,0,3,1,11.0,100.0
1902,EEE,3,6.92,1,6,4,80.0,100.0
1903,Mechanical,2,8.05,0,7,2,61.0,100.0
1904,EEE,3,7.24,0,1,4,19.0,100.0
1905,ECE,2,7.18,2,4,1,66.0,100.0
1906,EEE,3,6.32,0,4,2,40.0,100.0
1907,IT,3,5.53,0,4,5,52.0,100.0
1908,CSE,1,7.87,1,6,3,70.0,100.0
1909,CSE,2,8.56,0,3,1,37.0,100.0
1910,ECE,3,5.66,1,5,2,66.0,100.0
1911,Civil,1,8.03,1,1,0,29.0,100.0
1912,CSE,2,7.79,1,7,4,92.0,100.0
1913,CSE,2,6.53,1,5,6,87.0,100.0
1914,ECE,1,7.04,2,1,2,44.0,100.0
1915,IT,2,8.84,0,4,2,37.0,100.0
1916,Civil,2,7.23,1,7,4,91.0,100.0
1917,Civil,3,6.02,2,6,2,100.0,100.0
1918,CSE,3,7.55,0,6,5,73.0,100.0
1919,EEE,3,7.15,2,7,4,87.0,100.0
1920,ECE,1,6.18,1,6,4,79.0,100.0
1921,CSE,3,6.9,0,2,5,34.0,95.8
1922,CSE,3,7.05,0,5,3,47.0,100.0
1923,ECE,2,6.64,0,6,4,69.0,100.0
1924,CSE,3,7.89,0,7,1,62.0,100.0
1925,IT,2,6.28,2,4,4,78.0,100.0
1926,ECE,3,6.1,1,2,0,24.0,100.0
1927,CSE,2,8.64,0,3,4,46.0,100.0
1928,Mechanical,3,6.89,0,3,4,40.0,100.0
1929,CSE,1,6.26,1,4,3,55.0,100.0
1930,ECE,3,5.79,2,4,3,76.0,100.0
1931,Civil,3,8.53,1,7,0,78.0,100.0
1932,CSE,3,7.2,1,7,1,83.0,100.0
1933,ECE,3,6.47,0,3,0,29.0,91.8
1934,Civil,3,7.28,1,7,3,75.0,100.0
1935,EEE,3,6.28,0,6,5,70.0,100.0
1936,ECE,2,5.57,0,2,0,12.0,100.0
1937,IT,3,6.13,1,7,6,100.0,100.0
1938,ECE,3,7.85,2,5,2,84.0,100.0
1939,CSE,2,7.13,0,3,2,27.0,100.0
1940,CSE,3,8.16,0,3,1,35.0,100.0
1941,ECE,3,5.96,0,5,1,41.0,100.0
1942,IT,3,6.68,0,6,1,47.0,99.1
1943,CSE,2,6.35,1,5,1,67.0,100.0
1944,CSE,3,6.67,2,3,4,70.0,100.0
1945,CSE,3,9.6,2,2,5,59.0,100.0
1946,Mechanical,3,6.38,0,7,4,61.0,100.0
1947,CSE,3,5.81,0,6,0,57.0,100.0
1948,IT,1,5.84,1,3,5,47.0,100.0
1949,CSE,1,6.71,1,5,1,64.0,100.0
1950,IT,2,6.39,1,6,6,94.0,100.0
1951,CSE,3,8.37,1,7,2,81.0,100.0
1952,IT,3,7.18,1,5,4,88.0,100.0
1953,CSE,2,8.82,3,2,0,54.0,100.0
1954,IT,3,6.0,2,6,0,74.0,100.0
1955,Civil,3,8.29,0,1,5,22.0,100.0
1956,IT,3,7.47,2,2,0,37.0,100.0
1957,CSE,3,6.31,0,3,1,32.0,100.0
1958,ECE,3,6.23,1,7,4,85.0,100.0
1959,Mechanical,3,7.15,1,6,4,74.0,100.0
1960,Civil,3,8.32,0,2,2,33.0,89.9
1961,ECE,2,6.96,0,7,6,85.0,100.0
1962,CSE,3,7.07,1,3,1,32.0,100.0
1963,ECE,3,6.26,2,3,1,65.0,100.0
1964,CSE,1,6.27,1,1,6,50.0,100.0
1965,Mechanical,3,7.73,0,7,5,82.0,100.0
1966,CSE,2,7.49,1,4,5,79.0,100.0
1967,CSE,3,8.01,2,4,3,69.0,100.0
1968,CSE,1,8.61,0,5,6,65.0,100.0
1969,Mechanical,2,5.38,2,7,5,100.0,100.0
1970,CSE,3,8.59,0,5,6,50.0,100.0
1971,Mechanical,3,8.07,0,4,6,52.0,100.0
1972,ECE,3,6.45,1,2,5,45.0,97.1
1973,Mechanical,2,7.62,0,3,5,40.0,100.0
1974,EEE,3,7.59,0,3,1,31.0,100.0
1975,CSE,3,7.95,0,1,5,32.0,100.0
1976,CSE,2,5.88,0,1,1,12.0,87.4
1977,IT,1,8.09,0,4,3,49.0,92.1
1978,IT,3,7.31,1,3,3,43.0,100.0
1979,CSE,2,5.15,0,3,6,52.0,100.0
1980,Mechanical,3,6.57,0,4,5,53.0,100.0
1981,IT,2,5.63,0,2,3,37.0,100.0
1982,EEE,3,5.9,1,7,4,76.0,100.0
1983,Civil,3,7.95,2,2,2,67.0,100.0
1984,Mechanical,3,6.45,0,4,0,31.0,100.0
1985,CSE,3,6.84,0,7,6,88.0,100.0
1986,IT,3,8.52,1,1,3,32.0,100.0
1987,Mechanical,3,6.02,1,1,1,20.0,100.0
1988,Civil,3,6.96,1,1,1,30.0,87.9
1989,EEE,2,5.71,1,7,0,62.0,100.0
1990,Civil,1,7.19,2,2,6,86.0,100.0
1991,CSE,3,7.68,2,5,1,72.0,100.0
1992,CSE,1,7.89,1,2,3,44.0,100.0
1993,CSE,3,6.31,1,4,3,48.0,100.0
1994,IT,3,6.54,0,4,6,49.0,100.0
1995,CSE,3,7.5,0,1,5,28.0,100.0
1996,Mechanical,2,6.78,2,7,3,91.0,100.0
1997,Mechanical,3,6.81,0,1,6,36.0,100.0
1998,CSE,2,7.04,0,2,5,27.0,100.0
1999,CSE,2,8.45,1,2,3,32.0,100.0
2000,CSE,3,7.54,1,1,2,36.0,94.5
2001,CSE,3,9.5,0,1,0,15.0,100.0
2002,CSE,3,7.35,1,7,3,100.0,100.0
2003,EEE,3,8.17,1,6,1,61.0,100.0
2004,EEE,3,7.92,0,4,6,48.0,100.0
2005,EEE,3,7.74,0,5,2,53.0,100.0
2006,Civil,3,8.14,1,7,3,80.0,100.0
2007,Civil,3,7.81,0,2,1,3.0,100.0
2008,IT,3,5.0,1,4,0,49.0,95.8
2009,Civil,2,7.05,0,7,0,50.0,100.0
2010,Civil,2,7.97,1,3,1,35.0,100.0
2011,CSE,3,7.86,0,4,5,57.0,100.0
2012,Mechanical,2,7.14,0,4,3,56.0,100.0
2013,CSE,2,7.41,1,4,2,62.0,100.0
2014,CSE,3,8.12,1,5,4,72.0,100.0
2015,CSE,3,5.97,2,4,3,75.0,100.0
2016,CSE,1,6.79,2,2,2,52.0,100.0
2017,Mechanical,2,8.24,0,7,4,74.0,100.0
2018,CSE,3,7.62,2,6,4,100.0,100.0
2019,Mechanical,3,6.87,0,5,3,53.0,100.0
2020,CSE,2,5.71,2,1,0,26.0,100.0
2021,Mechanical,2,7.57,0,1,6,20.0,100.0
2022,Mechanical,3,6.54,1,7,1,69.0,100.0
2023,Civil,2,7.92,2,5,3,81.0,100.0
2024,Civil,3,6.05,0,3,3,35.0,100.0
2025,Mechanical,2,5.84,0,3,0,29.0,85.9
2026,EEE,2,7.68,0,7,1,42.0,100.0
2027,Mechanical,3,8.53,1,3,5,51.0,100.0
2028,Civil,3,6.89,2,6,6,100.0,100.0
2029,EEE,2,7.22,1,1,1,26.0,100.0
2030,EEE,3,7.68,1,6,6,73.0,100.0
2031,CSE,2,7.47,0,1,5,26.0,94.8
2032,CSE,2,6.89,3,2,5,86.0,100.0
2033,Civil,3,7.07,2,2,5,68.0,100.0
2034,IT,3,6.9,1,6,4,89.0,100.0
2035,CSE,3,5.16,1,5,4,69.0,100.0
2036,Mechanical,2,6.78,2,3,5,83.0,100.0
2037,IT,2,6.29,1,6,1,56.0,100.0
2038,CSE,3,8.91,1,6,6,79.0,100.0
2039,CSE,2,6.19,0,1,2,12.0,94.4
2040,Mechanical,3,7.62,3,5,0,93.0,100.0
2041,CSE,2,8.43,0,7,1,63.0,100.0
2042,IT,3,6.03,0,1,5,25.0,89.3
2043,Mechanical,3,6.73,0,1,5,24.0,100.0
2044,Civil,3,7.02,2,3,2,51.0,100.0
2045,CSE,1,8.0,0,5,1,43.0,100.0
2046,ECE,3,7.65,3,4,3,86.0,100.0
2047,CSE,3,8.04,1,4,0,62.0,94.9
2048,CSE,3,6.23,0,7,3,66.0,100.0
2049,Mechanical,3,8.15,0,6,3,61.0,100.0
2050,Mechanical,3,7.02,0,2,1,20.0,78.6
2051,CSE,2,6.12,0,5,6,59.0,100.0
2052,CSE,1,5.62,0,5,2,58.0,100.0
2053,EEE,2,7.1,0,7,5,100.0,100.0
2054,CSE,2,7.77,3,7,2,100.0,100.0
2055,Mechanical,3,7.82,2,3,3,64.0,100.0
2056,IT,2,7.45,0,4,3,47.0,100.0
2057,EEE,2,7.54,0,5,1,47.0,100.0
2058,Mechanical,3,5.39,0,5,0,44.0,98.8
2059,IT,2,10.0,2,4,3,85.0,100.0
2060,CSE,3,9.03,0,5,4,34.0,100.0
2061,IT,3,7.16,1,1,1,21.0,95.6
2062,Mechanical,3,6.65,2,2,4,73.0,100.0
2063,IT,3,8.19,1,2,5,50.0,100.0
2064,CSE,3,6.61,1,1,1,29.0,100.0
2065,IT,3,6.23,2,1,5,61.0,100.0
2066,CSE,3,7.22,0,3,4,28.0,91.9
2067,CSE,2,6.67,1,3,4,56.0,100.0
2068,Mechanical,1,7.93,0,2,3,50.0,100.0
2069,ECE,3,6.99,1,6,0,64.0,100.0
2070,Mechanical,2,7.68,0,3,1,47.0,96.1
2071,IT,1,7.87,0,4,5,45.0,100.0
2072,Civil,3,8.05,2,6,3,74.0,100.0
2073,CSE,3,6.47,0,1,3,27.0,97.5
2074,EEE,3,5.46,0,5,0,26.0,94.8
2075,CSE,3,6.74,0,3,2,35.0,100.0
2076,IT,2,6.78,0,3,5,45.0,98.6
2077,Mechanical,3,7.49,1,2,2,31.0,98.6
2078,ECE,3,6.04,0,7,2,72.0,100.0
2079,IT,3,5.62,0,2,2,32.0,100.0
2080,ECE,3,7.99,0,7,2,67.0,100.0
2081,Civil,3,8.42,1,4,1,51.0,100.0
2082,CSE,3,6.63,0,7,2,72.0,100.0
2083,EEE,3,7.76,1,3,3,67.0,100.0
2084,ECE,2,5.4,2,6,1,84.0,100.0
2085,Mechanical,3,8.28,1,4,2,51.0,100.0
2086,CSE,1,7.71,1,2,3,36.0,100.0
2087,CSE,2,6.42,1,6,2,63.0,100.0
2088,EEE,3,5.53,1,1,1,23.0,100.0
2089,Civil,3,5.74,0,2,5,46.0,100.0
2090,IT,3,6.4,1,6,1,62.0,100.0
2091,Mechanical,3,6.56,0,3,5,49.0,97.0
2092,CSE,1,8.74,0,5,5,63.0,100.0
