student_id,applications_sent,oa_attempted,oa_cleared,interviews_received,interviews_cleared,offers_received
2854,56,43,13,2,1,0
2855,123,81,35,11,3,0
2856,59,39,8,4,3,2
2857,51,35,10,2,0,0
2858,58,41,16,5,1,0
2859,116,67,29,5,2,0
2860,58,37,16,2,1,0
2861,34,25,13,5,2,1
2862,142,88,53,10,5,0
2863,39,34,8,2,1,0
2864,26,11,6,0,0,0
2865,132,105,28,8,3,0
2866,104,70,24,5,2,0
2867,61,44,28,7,3,1
2868,45,32,11,3,2,0
2869,90,71,27,11,6,2
2870,42,32,8,2,0,0
2871,72,47,15,2,1,0
2872,87,64,13,3,1,0
2873,104,82,32,9,3,0
2874,125,73,25,8,3,2
2875,106,76,28,6,1,0
2876,91,74,13,5,2,0
2877,144,123,53,15,8,3
2878,138,112,41,9,2,1
2879,148,111,37,8,1,0
2880,58,34,15,5,2,0
2881,50,29,9,3,1,0
2882,136,90,48,13,3,1
2883,64,53,15,7,3,1
2884,38,26,12,4,3,0
2885,90,67,34,12,5,1
2886,125,85,44,12,1,0
2887,142,90,22,7,3,0
2888,40,26,9,2,2,1
2889,130,71,24,10,5,0
2890,80,63,25,9,4,1
2891,148,130,56,22,10,4
2892,128,89,16,7,3,1
2893,66,54,19,7,2,0
2894,137,114,40,3,0,0
2895,83,60,22,5,2,0
2896,53,30,14,8,3,2
2897,117,85,44,21,4,1
2898,135,103,42,20,5,1
2899,97,64,27,12,4,0
2900,57,46,12,5,0,0
2901,49,43,14,6,4,0
2902,134,100,35,4,3,0
2903,39,32,11,1,0,0
2904,130,104,40,13,6,1
2905,120,94,31,8,1,0
2906,94,79,33,9,3,1
2907,111,89,42,11,6,4
2908,146,98,30,7,1,0
2909,54,32,12,3,0,0
2910,123,86,42,8,3,0
2911,106,64,35,7,1,1
2912,39,30,12,2,1,0
2913,147,107,41,10,3,1
2914,89,67,19,3,0,0
2915,93,69,32,6,2,1
2916,43,27,11,6,4,0
2917,81,59,28,6,1,0
2918,57,38,19,2,0,0
2919,88,74,26,8,3,0
2920,119,93,38,8,3,1
2921,149,95,42,11,3,0
2922,27,15,5,1,0,0
2923,106,70,26,4,0,0
2924,118,79,24,10,4,0
2925,147,104,42,20,11,3
2926,29,22,16,6,3,0
2927,42,33,13,4,1,0
2928,61,35,15,3,0,0
2929,149,131,47,18,6,1
2930,42,24,12,7,1,0
2931,100,72,30,7,1,0
2932,64,44,25,7,3,0
2933,111,88,30,16,10,2
2934,71,41,19,2,0,0
2935,86,74,49,17,9,1
2936,30,19,11,3,1,0
2937,50,37,17,11,8,1
2938,92,64,18,5,3,0
2939,116,88,37,14,8,1
2940,124,97,34,10,5,3
2941,122,94,26,11,4,2
2942,113,70,35,9,4,2
2943,98,67,20,8,3,1
2944,36,29,17,4,2,1
2945,59,51,18,6,3,0
2946,72,57,27,10,0,0
2947,125,91,37,11,4,2
2948,93,51,21,2,0,0
2949,61,45,14,5,2,1
2950,58,50,21,10,4,1
2951,92,69,25,8,5,3
2952,30,24,10,3,2,1
2953,52,41,10,3,1,0
2954,104,67,19,4,0,0
2955,55,50,26,3,1,0
2956,125,106,45,6,3,1
2957,71,37,14,5,3,0
2958,53,32,11,0,0,0
2959,135,102,34,6,2,1
2960,135,104,44,14,7,2
2961,52,49,16,4,1,0
2962,149,100,42,14,7,3
2963,86,77,40,9,5,1
2964,108,85,32,4,3,0
2965,120,93,27,11,4,0
2966,81,53,11,3,2,0
2967,110,77,28,9,3,0
2968,64,50,14,4,2,1
2969,29,22,13,2,2,1
2970,120,81,25,7,1,0
2971,71,55,27,9,5,3
2972,43,37,16,8,2,1
2973,41,36,14,6,3,0
2974,131,93,42,14,9,1
2975,60,51,29,10,4,1
2976,27,19,12,2,0,0
2977,77,51,17,6,2,0
2978,39,35,9,1,0,0
2979,124,94,30,9,6,2
2980,61,32,15,2,1,1
2981,128,99,25,12,5,2
2982,105,80,20,5,1,0
2983,62,46,18,6,3,0
2984,145,98,31,7,3,1
2985,60,41,22,5,2,1
2986,97,63,19,3,2,1
2987,129,86,36,13,6,3
2988,135,85,42,12,2,0
2989,101,83,21,3,0,0
2990,139,85,39,9,3,0
2991,60,37,15,3,1,0
2992,45,36,14,6,2,1
2993,45,38,15,2,0,0
2994,39,30,8,3,0,0
2995,91,57,28,9,2,1
2996,46,34,13,2,0,0
2997,66,44,13,4,2,0
2998,47,39,13,5,2,0
2999,79,67,17,5,1,1
3000,114,93,23,4,2,0
3001,133,121,31,10,2,0
3002,76,58,19,3,0,0
3003,69,47,21,7,2,2
3004,135,104,35,8,3,2
3005,122,94,50,12,4,2
3006,142,116,36,11,6,4
3007,53,41,20,5,4,2
3008,25,21,10,4,0,0
3009,129,86,32,7,1,0
3010,53,40,15,1,0,0
3011,27,19,4,1,0,0
3012,69,53,15,3,0,0
3013,31,21,8,1,0,0
3014,92,77,38,10,3,0
3015,70,60,25,10,5,2
3016,53,45,17,6,3,1
3017,97,77,26,16,8,1
3018,79,53,19,6,1,0
3019,32,26,11,5,2,0
3020,47,23,8,3,2,1
3021,93,73,23,10,4,1
3022,89,50,18,6,2,1
3023,38,29,7,1,0,0
3024,86,47,15,5,4,2
3025,47,30,19,3,1,0
3026,108,86,14,4,1,0
3027,65,47,11,3,0,0
3028,70,55,18,8,4,1
3029,144,91,36,16,3,1
3030,96,61,22,7,2,0
3031,143,81,32,9,4,1
3032,50,45,11,3,0,0
3033,125,93,47,13,3,0
3034,34,22,5,0,0,0
3035,75,56,24,3,0,0
3036,119,75,27,9,6,1
3037,105,74,30,9,6,1
3038,33,22,13,6,1,0
3039,30,15,5,0,0,0
3040,132,86,39,15,5,1
3041,56,47,22,4,1,0
3042,125,106,21,7,4,2
3043,34,26,5,2,0,0
3044,35,23,13,2,1,1
3045,52,36,11,4,1,0
3046,127,84,30,8,7,2
3047,145,101,37,19,10,1
3048,59,53,28,6,2,0
3049,126,82,27,8,2,0
3050,134,112,37,8,2,1
3051,31,27,13,3,1,1
3052,59,52,22,1,0,0
3053,96,81,24,3,2,0
3054,61,40,15,4,2,1
3055,92,52,23,3,1,0
3056,116,76,27,10,4,4
3057,67,44,21,6,4,1
3058,80,68,34,9,4,0
3059,53,37,13,6,1,0
3060,51,36,15,5,3,2
3061,116,89,27,6,1,0
3062,129,104,48,11,6,0
3063,140,116,55,14,5,0
3064,89,53,16,0,0,0
3065,53,46,18,3,2,1
3066,47,36,15,0,0,0
3067,76,48,20,6,1,0
3068,125,79,25,3,0,0
3069,34,27,13,5,0,0
3070,43,21,8,3,1,1
3071,85,73,36,9,3,1
3072,102,65,28,7,3,0
3073,83,65,20,7,0,0
3074,62,42,17,7,2,1
3075,34,17,4,2,1,0
3076,114,88,35,12,9,3
3077,100,83,41,6,3,0
3078,141,117,47,11,3,0
3079,119,83,32,11,3,1
3080,50,34,9,3,1,1
3081,114,78,32,9,2,1
3082,27,21,8,0,0,0
3083,94,70,37,10,4,2
3084,88,67,26,4,1,0
3085,49,38,9,2,0,0
3086,57,37,11,5,2,1
3087,122,89,47,5,0,0
3088,41,32,16,4,0,0
3089,112,70,32,7,1,0
3090,127,83,39,9,5,2
3091,86,54,19,8,3,1
3092,142,119,55,19,8,3
3093,44,30,12,5,0,0
3094,114,101,34,12,3,0
3095,62,47,23,7,1,0
3096,79,56,19,4,1,0
3097,120,93,54,16,6,1
3098,74,51,22,7,2,0
3099,79,62,31,12,4,1
3100,39,31,17,6,3,1
3101,44,34,9,3,0,0
3102,104,79,21,6,1,0
3103,96,65,37,7,4,1
3104,43,38,14,4,1,0
3105,117,100,46,7,4,2
3106,42,29,17,4,2,0
3107,42,30,12,2,0,0
3108,85,59,26,5,2,0
3109,89,70,28,7,2,0
3110,126,76,29,7,3,0
3111,59,33,11,7,1,0
3112,115,94,26,7,4,2
3113,144,122,51,20,11,4
3114,25,15,6,3,2,1
3115,104,82,26,10,5,3
3116,82,63,27,6,3,2
3117,70,58,10,2,1,0
3118,73,51,22,4,1,0
3119,29,21,8,2,1,0
3120,100,78,29,7,1,0
3121,63,50,18,8,4,0
3122,41,36,8,2,0,0
3123,46,30,5,2,0,0
3124,42,27,8,4,2,0
3125,75,64,32,6,3,0
3126,96,65,38,10,3,1
3127,51,36,13,3,2,1
3128,48,37,16,4,2,0
3129,53,38,13,7,4,2
3130,70,54,23,11,3,0
3131,27,19,6,2,1,0
3132,96,66,35,8,1,0
3133,147,109,53,17,6,3
3134,78,65,38,11,3,1
3135,102,75,28,8,1,0
3136,81,71,31,8,2,1
3137,119,76,29,12,4,2
3138,101,72,26,3,0,0
3139,90,71,28,10,4,3
3140,28,19,8,1,1,0
3141,132,77,27,9,5,1
3142,145,114,35,6,4,2
3143,145,86,31,10,4,0
3144,107,73,20,9,6,1
3145,62,30,13,4,0,0
3146,108,88,34,4,1,0
3147,125,71,27,8,2,0
3148,119,84,37,10,2,0
3149,146,91,41,12,6,0
3150,88,67,19,2,0,0
3151,50,29,12,4,1,0
3152,36,25,9,5,3,0
3153,97,66,31,9,4,2
3154,142,91,22,3,2,0
3155,93,57,24,12,4,0
3156,69,52,23,8,1,0
3157,35,28,12,1,1,1
3158,72,53,15,5,1,0
3159,106,76,30,5,4,1
3160,26,15,3,0,0,0
3161,56,37,14,7,4,1
3162,61,53,21,5,1,0
3163,74,48,16,1,1,0
3164,110,88,32,15,10,3
3165,126,109,32,4,0,0
3166,130,82,32,12,6,1
3167,52,35,17,8,3,2
3168,112,83,33,10,6,1
3169,115,82,32,6,1,0
3170,92,74,35,6,3,1
3171,25,15,8,2,0,0
3172,91,70,17,6,3,2
3173,59,38,17,3,2,0
3174,27,21,8,2,0,0
3175,46,27,10,3,1,1
3176,110,71,30,12,4,0
3177,66,50,10,2,0,0
3178,51,40,18,2,1,1
3179,105,93,49,11,3,0
3180,62,47,19,5,1,0
3181,40,23,9,3,1,1
3182,31,23,7,3,1,0
3183,41,21,7,4,1,1
3184,28,18,4,1,0,0
3185,127,85,28,8,2,0
3186,130,91,37,10,6,1
3187,129,90,29,10,1,1
3188,117,85,29,14,6,0
3189,149,97,39,13,4,0
3190,132,106,29,10,5,1
3191,79,67,21,6,3,0
3192,84,67,23,4,1,0
3193,42,38,19,2,2,1
3194,103,68,27,5,1,0
3195,116,78,29,6,0,0
3196,108,96,31,8,3,0
3197,149,109,42,16,8,1
3198,43,33,8,0,0,0
3199,117,69,27,9,3,1
3200,149,105,53,13,3,0
3201,123,93,38,16,4,1
3202,54,41,21,2,1,0
3203,32,26,10,2,0,0
3204,70,51,22,7,2,0
3205,90,66,23,6,3,1
3206,34,22,6,0,0,0
3207,80,44,14,2,1,1
3208,74,64,22,4,1,1
3209,54,34,8,5,3,3
3210,131,85,33,4,1,0
3211,50,37,9,1,0,0
3212,124,81,42,14,7,1
3213,99,76,28,13,7,4
3214,98,72,28,6,2,0
3215,32,18,7,2,0,0
3216,126,83,31,9,2,0
3217,26,22,3,0,0,0
3218,132,85,36,16,7,2
3219,104,67,24,6,2,1
3220,67,51,11,3,1,1
3221,132,91,40,11,2,0
3222,136,110,48,16,3,0
3223,70,52,18,4,2,1
3224,33,19,5,1,0,0
3225,125,97,32,12,3,2
3226,62,48,21,3,1,0
3227,118,82,34,4,0,0
3228,105,82,25,5,1,0
3229,144,113,54,11,6,1
3230,136,97,47,15,5,1
3231,80,72,23,9,3,0
3232,91,62,33,14,6,2
3233,115,98,46,9,4,2
3234,51,38,6,1,0,0
3235,89,71,22,2,1,0
3236,52,46,17,9,5,0
3237,101,70,32,10,5,0
3238,61,33,14,4,0,0
3239,54,42,17,9,5,2
3240,80,45,18,7,2,0
3241,25,18,7,5,0,0
3242,65,48,18,2,2,1
3243,88,61,12,2,2,0
3244,116,97,39,8,1,1
3245,93,68,22,6,2,1
3246,81,66,28,12,5,1
3247,46,39,17,8,4,0
3248,82,73,31,8,4,1
3249,123,76,16,6,3,0
3250,44,26,7,2,1,0
3251,91,66,21,4,2,0
3252,48,38,12,1,0,0
3253,112,96,20,4,0,0
3254,109,83,17,5,1,0
3255,111,82,19,6,4,1
3256,144,112,42,12,4,0
3257,54,42,18,6,1,0
3258,104,88,27,5,2,0
3259,73,43,20,9,4,4
3260,29,22,6,4,1,0
3261,125,90,31,12,2,2
3262,60,51,18,4,1,0
3263,40,25,7,3,2,0
3264,40,23,11,4,3,0
3265,112,70,23,2,0,0
3266,59,49,24,4,2,0
3267,104,72,27,7,4,1
3268,40,28,7,2,1,0
3269,53,43,13,3,1,0
3270,63,46,21,9,2,1
3271,30,24,10,3,0,0
3272,64,50,21,2,0,0
3273,127,78,25,3,1,0
3274,130,101,46,15,2,1
3275,42,34,16,7,1,1
3276,134,109,38,15,9,1
3277,99,74,34,9,3,0
3278,94,68,27,6,2,0
3279,126,79,23,9,4,1
3280,74,54,30,14,5,4
3281,91,71,24,2,2,0
3282,137,104,41,11,4,1
3283,49,35,16,8,4,0
3284,62,43,13,3,0,0
3285,120,90,26,7,3,1
3286,133,102,28,7,5,0
3287,112,87,34,11,6,1
3288,28,24,12,2,1,0
3289,94,77,28,5,2,0
3290,124,74,36,9,4,3
3291,130,101,43,14,1,0
3292,30,19,6,1,1,0
3293,82,56,24,6,3,0
3294,80,61,13,4,0,0
3295,72,56,11,3,0,0
3296,133,106,27,6,5,3
3297,90,70,33,15,7,4
3298,45,37,16,7,2,0
3299,29,21,9,2,1,0
3300,28,21,4,3,1,0
3301,29,22,8,2,0,0
3302,111,85,40,16,6,2
3303,72,58,28,13,4,1
3304,114,87,27,11,8,4
3305,34,30,14,3,0,0
3306,50,35,17,4,1,0
3307,103,74,24,1,1,0
3308,86,54,25,9,3,1
3309,104,71,22,5,1,1
3310,70,52,28,8,5,3
3311,106,72,26,8,5,1
3312,87,73,25,8,3,0
3313,42,32,16,1,0,0
3314,92,66,37,9,2,0
3315,27,20,11,1,1,0
3316,30,26,16,4,0,0
3317,78,57,16,3,2,0
3318,108,87,34,7,4,2
3319,86,63,18,5,2,1
3320,69,49,22,9,5,3
3321,36,31,11,0,0,0
3322,64,57,34,10,4,1
3323,113,71,23,5,0,0
3324,105,78,34,11,4,2
3325,73,58,26,6,1,1
3326,53,39,18,7,1,0
3327,47,32,11,1,0,0
3328,140,119,31,12,2,1
3329,104,63,22,3,2,0
3330,41,32,9,1,0,0
3331,57,41,20,6,1,1
3332,130,83,17,7,4,0
3333,65,45,17,2,1,1
3334,57,47,11,1,1,1
3335,90,60,26,9,5,2
3336,75,53,25,3,2,0
3337,137,97,24,7,2,0
3338,130,109,48,9,3,0
3339,74,65,26,10,8,2
3340,67,51,18,3,0,0
3341,56,47,23,7,3,0
3342,85,66,29,13,2,1
3343,91,76,27,8,3,1
3344,148,97,40,6,0,0
3345,63,36,11,2,0,0
3346,96,75,35,7,2,2
3347,127,101,50,13,7,1
3348,43,36,13,5,4,1
3349,85,70,27,12,6,3
3350,124,85,27,10,7,0
3351,67,59,23,7,1,0
3352,144,109,28,12,4,1
3353,27,18,6,2,1,0
3354,144,95,30,8,3,2
3355,128,99,30,11,5,0
3356,135,99,49,16,10,4
3357,119,82,39,10,5,1
3358,32,18,5,0,0,0
3359,128,81,44,16,6,2
3360,101,84,39,15,7,3
3361,90,58,12,1,1,0
3362,70,49,27,10,5,1
3363,127,87,45,10,2,1
3364,93,70,31,11,5,1
3365,34,26,7,3,1,0
3366,75,58,19,5,4,0
3367,102,71,26,9,5,0
3368,56,39,10,4,2,1
3369,28,21,6,2,1,0
3370,38,32,15,6,4,1
3371,108,90,25,6,3,1
3372,64,58,28,8,5,0
3373,129,101,46,17,11,1
3374,99,68,12,3,1,0
3375,32,19,4,1,1,0
3376,89,52,23,6,4,1
3377,119,105,35,14,9,4
3378,131,89,31,13,8,2
3379,127,89,29,6,2,1
3380,83,62,22,6,4,1
3381,149,94,40,12,1,1
3382,56,41,15,1,1,0
3383,143,103,35,11,5,2
3384,145,96,36,9,3,2
3385,32,22,5,1,0,0
3386,146,119,43,16,8,3
3387,88,74,27,9,3,1
3388,121,72,34,4,2,0
3389,33,30,8,4,1,0
3390,108,73,19,7,3,1
3391,91,75,36,5,2,0
3392,115,77,33,15,5,1
3393,104,72,31,8,0,0
3394,64,56,24,2,2,2
3395,34,29,12,5,1,1
3396,104,84,41,6,0,0
3397,122,91,32,6,2,1
3398,143,108,49,15,5,2
3399,43,32,16,4,0,0
3400,131,96,43,9,1,0
3401,85,54,20,6,3,1
3402,131,100,50,16,10,2
3403,59,43,14,3,0,0
3404,103,82,15,4,4,0
3405,48,32,16,7,3,3
3406,28,26,10,3,1,0
3407,61,47,10,1,0,0
3408,63,31,14,1,0,0
3409,84,59,28,4,3,0
3410,82,62,29,11,4,1
3411,33,27,9,2,0,0
3412,79,51,22,10,4,0
3413,44,31,10,2,2,2
3414,44,31,10,2,1,1
3415,88,61,15,3,2,0
3416,149,115,72,25,10,2
3417,37,20,3,0,0,0
3418,136,103,50,10,4,0
3419,148,110,49,14,2,1
3420,149,101,39,12,7,3
3421,119,81,30,8,3,2
3422,141,115,44,12,4,2
3423,128,88,37,19,10,4
3424,32,24,10,4,1,1
3425,48,35,10,5,2,1
3426,133,114,51,13,4,2
3427,128,87,23,6,1,0
3428,67,53,18,4,2,0
3429,110,78,35,16,11,4
3430,108,84,23,6,2,0
3431,31,18,10,1,1,0
3432,143,97,41,11,3,0
3433,44,33,6,2,0,0
3434,97,80,37,11,5,2
3435,68,50,16,3,0,0
3436,105,74,43,16,4,1
3437,105,75,18,4,3,1
3438,82,53,28,8,2,0
3439,25,18,7,0,0,0
3440,115,78,23,6,2,1
3441,58,37,18,4,3,2
3442,136,107,46,7,4,1
3443,105,90,38,10,5,1
3444,35,21,9,3,1,1
3445,110,75,38,9,6,0
3446,74,59,25,6,3,0
3447,78,53,17,7,1,0
3448,87,71,27,7,5,2
3449,133,97,31,5,2,2
3450,107,72,26,6,0,0
3451,131,105,43,9,2,1
3452,115,74,37,10,3,0
3453,60,47,27,11,6,2
3454,63,55,14,8,1,0
3455,87,74,29,12,2,0
3456,145,99,40,14,4,1
3457,100,80,31,4,4,2
3458,137,91,33,15,5,1
3459,102,85,44,7,3,1
3460,115,87,33,12,2,0
3461,34,21,5,2,0,0
3462,75,45,23,10,3,1
3463,26,22,11,2,1,1
3464,101,88,40,9,4,0
3465,63,46,16,4,1,0
3466,101,66,26,7,1,1
3467,137,93,41,14,4,0
3468,132,111,51,21,6,2
3469,62,47,9,3,2,0
3470,86,68,36,9,3,1
3471,85,59,17,5,4,1
3472,65,36,20,1,0,0
3473,148,102,42,18,6,2
3474,83,62,30,7,2,0
3475,70,59,20,7,3,1
3476,108,77,24,6,1,0
3477,144,95,33,8,6,2
3478,34,26,6,2,0,0
3479,140,119,44,8,2,0
3480,61,48,22,10,4,1
3481,66,50,24,3,1,1
3482,58,35,18,8,3,0
3483,92,53,21,6,3,1
3484,39,24,12,3,2,1
3485,68,41,18,9,3,0
3486,92,66,14,8,1,0
3487,121,93,25,6,3,2
3488,97,75,41,9,3,1
3489,141,96,46,10,2,0
3490,110,73,36,13,6,2
3491,111,93,44,17,9,4
3492,123,99,53,16,7,0
3493,55,42,20,8,1,0
3494,117,74,31,10,4,2
3495,37,31,16,7,4,2
3496,26,17,7,1,0,0
3497,123,87,46,9,3,1
3498,116,93,42,9,3,1
3499,35,25,13,6,4,1
3500,123,90,37,15,8,2
3501,71,47,22,3,2,0
3502,94,61,30,17,7,2
3503,85,52,16,3,1,0
3504,54,39,17,5,1,0
3505,81,68,31,11,2,0
3506,135,94,42,13,6,2
3507,29,26,9,3,2,1
3508,32,24,10,3,2,1
3509,56,42,25,9,1,0
3510,108,77,21,10,5,1
3511,60,40,25,8,2,1
3512,100,82,31,9,4,2
3513,60,42,17,1,0,0
3514,36,29,10,1,1,0
3515,148,105,27,9,2,0
3516,131,102,39,7,3,0
3517,115,78,26,4,0,0
3518,121,92,41,5,2,0
3519,105,92,40,18,8,3
3520,100,67,28,9,3,1
3521,97,59,20,11,4,0
3522,104,68,21,8,5,1
3523,102,64,23,6,4,1
3524,51,42,9,2,1,0
3525,28,22,8,1,1,0
3526,67,43,17,7,5,1
3527,91,75,18,3,2,0
3528,68,60,24,3,2,1
3529,47,39,18,11,2,1
3530,69,36,12,1,1,0
3531,134,110,21,8,3,2
3532,64,49,21,6,2,1
3533,129,101,44,11,4,2
3534,48,36,10,5,2,0
3535,75,55,17,6,3,0
3536,94,78,44,14,9,4
3537,144,112,40,10,4,2
3538,37,29,12,6,2,0
3539,76,61,26,5,2,0
3540,25,17,8,3,1,0
3541,27,18,7,2,0,0
3542,51,31,13,4,1,1
3543,71,56,26,8,3,3
3544,131,90,20,5,1,0
3545,64,53,23,4,2,1
3546,113,93,42,12,6,4
3547,118,84,34,6,3,0
3548,83,55,15,5,0,0
3549,138,84,25,7,3,1
3550,38,27,15,7,3,2
3551,36,30,12,5,1,1
3552,49,43,16,5,2,0
3553,68,41,19,4,1,0
3554,87,76,30,5,1,0
3555,83,52,16,6,0,0
3556,138,106,49,23,6,3
3557,26,12,4,0,0,0
3558,71,57,22,9,6,2
3559,78,52,11,2,2,1
3560,88,69,33,11,6,3
3561,38,25,10,2,1,0
3562,101,63,21,5,1,0
3563,91,59,16,2,2,1
3564,112,93,31,4,3,0
3565,112,91,21,7,2,0
3566,123,71,39,6,3,1
3567,80,53,22,6,2,0
3568,117,86,41,10,5,3
3569,44,33,10,3,2,2
3570,77,44,21,4,2,1
3571,119,88,21,6,0,0
3572,34,27,15,3,1,0
3573,84,61,21,3,2,0
3574,62,50,20,10,3,0
3575,43,33,14,3,1,0
3576,91,62,9,1,1,0
3577,131,104,51,12,4,0
3578,59,49,20,4,1,0
3579,61,40,13,2,1,1
3580,39,31,11,4,1,0
3581,47,37,9,1,1,1
3582,144,112,38,12,3,2
3583,71,44,12,5,1,0
3584,129,92,34,9,5,0
3585,26,16,8,2,1,0
3586,85,58,24,10,2,0
3587,52,42,15,4,2,0
3588,92,69,15,5,5,1
3589,65,48,18,6,2,0
3590,39,26,12,5,2,1
3591,138,86,38,10,6,2
3592,63,48,34,12,4,1
3593,87,66,36,8,4,0
3594,108,76,40,10,7,1
3595,125,83,38,14,10,4
3596,141,85,23,8,2,1
3597,123,98,35,6,1,0
3598,61,47,14,4,2,0
3599,49,36,17,3,1,0
3600,92,74,22,5,1,0
3601,112,90,39,12,2,0
3602,46,30,15,4,1,0
3603,116,84,32,7,1,1
3604,109,76,43,14,3,1
3605,87,69,18,6,1,0
3606,145,105,37,10,5,2
3607,91,70,27,8,2,0
3608,148,99,28,5,1,0
3609,147,117,43,10,0,0
3610,117,95,42,14,4,2
3611,35,27,15,5,2,1
3612,43,30,10,1,0,0
3613,101,66,19,7,3,0
3614,129,107,36,12,6,3
3615,88,65,30,6,2,2
3616,143,102,32,7,2,0
3617,59,50,17,7,2,0
3618,124,84,12,4,1,0
3619,57,43,20,5,3,1
3620,122,82,27,5,1,0
3621,116,93,47,11,6,0
3622,86,69,27,8,4,2
3623,36,28,5,1,0,0
3624,141,82,17,7,4,0
3625,76,44,13,3,2,0
3626,83,70,23,8,3,0
3627,50,33,13,7,2,1
3628,41,35,12,5,4,0
3629,45,37,18,9,4,2
3630,100,76,32,13,5,1
3631,122,108,56,17,8,1
3632,53,42,20,2,1,1
3633,147,95,48,10,2,0
3634,44,40,13,3,1,0
3635,134,88,30,9,1,0
3636,96,65,21,3,1,1
3637,68,39,17,5,1,0
3638,31,25,13,4,1,1
3639,35,27,12,3,0,0
3640,29,18,1,1,1,1
3641,110,80,40,11,5,2
3642,142,90,23,6,3,0
3643,36,30,7,1,0,0
3644,74,54,14,4,0,0
3645,135,86,29,4,1,0
3646,85,61,26,13,5,0
3647,84,74,18,4,2,0
3648,105,83,38,10,4,1
3649,26,20,5,0,0,0
3650,67,48,28,7,1,1
3651,134,90,23,8,3,0
3652,120,89,43,15,2,2
3653,67,50,15,4,2,1
3654,85,72,43,16,3,3
3655,36,25,13,6,4,1
3656,41,28,6,2,1,0
3657,142,88,53,9,2,0
3658,82,73,29,10,3,0
3659,128,93,28,7,0,0
3660,39,32,12,4,2,0
3661,47,22,9,2,0,0
3662,93,83,23,6,2,0
3663,82,57,24,9,5,1
3664,29,23,6,1,0,0
3665,62,45,24,10,2,0
3666,93,76,31,6,1,0
3667,108,81,33,10,4,1
3668,95,78,46,10,3,0
3669,81,57,30,6,3,0
3670,51,45,13,4,1,1
3671,28,19,5,1,0,0
3672,47,35,10,6,3,1
3673,57,43,20,6,2,0
3674,94,69,22,5,2,0
3675,44,36,11,3,0,0
3676,130,100,35,16,11,4
3677,143,117,66,23,6,2
3678,89,73,30,10,3,0
3679,78,49,16,6,4,0
3680,118,69,30,13,10,4
3681,63,51,20,6,3,0
3682,27,16,2,1,0,0
3683,110,84,37,6,0,0
3684,136,97,25,8,4,0
3685,97,80,36,10,3,2
3686,67,55,19,5,3,0
3687,41,24,10,2,0,0
3688,123,104,39,9,1,0
3689,107,83,28,10,6,3
3690,77,54,21,5,2,1
3691,128,95,31,6,1,1
3692,101,68,18,4,3,1
3693,51,45,15,3,0,0
3694,32,19,6,0,0,0
3695,104,68,19,3,0,0
3696,69,54,15,7,4,1
3697,91,64,19,3,0,0
3698,30,23,12,3,2,1
3699,74,49,27,10,4,0
3700,133,91,50,11,4,1
3701,118,108,65,29,10,3
3702,75,62,16,6,4,0
3703,149,99,34,15,9,3
3704,72,47,22,6,1,0
3705,55,40,17,5,2,0
3706,77,36,18,5,0,0
3707,51,41,19,3,2,0
3708,78,64,26,8,3,2
3709,116,89,31,10,6,2
3710,26,21,12,5,3,1
3711,77,49,10,1,0,0
3712,72,48,19,4,2,1
3713,103,88,43,10,4,1
3714,123,95,36,8,3,1
3715,59,42,14,5,1,0
3716,104,80,31,4,3,0
3717,126,96,41,8,3,2
3718,115,94,36,12,6,2
3719,27,22,8,4,2,1
3720,113,95,37,12,3,1
3721,53,36,16,7,3,0
3722,27,21,10,4,0,0
3723,64,47,17,5,3,1
3724,121,97,44,11,6,1
3725,129,88,33,10,3,2
3726,140,99,35,10,6,1
3727,82,60,28,7,1,1
3728,79,64,20,10,6,3
3729,64,50,19,7,2,0
3730,125,71,35,9,3,1
3731,139,82,34,11,5,0
3732,25,13,4,0,0,0
3733,44,39,15,7,3,0
3734,96,62,21,6,3,1
3735,48,28,5,0,0,0
3736,66,54,15,3,2,1
3737,40,30,10,2,1,0
3738,35,26,14,5,1,0
3739,130,106,26,4,1,0
3740,45,29,14,3,2,0
3741,110,82,29,5,3,1
3742,28,20,6,1,1,0
3743,28,23,7,2,1,0
3744,104,84,30,11,4,1
3745,67,44,13,0,0,0
3746,36,33,15,8,3,0
3747,139,91,37,4,1,0
3748,58,41,9,2,1,0
3749,88,59,15,6,2,1
3750,31,22,8,1,1,0
3751,44,39,16,8,5,3
3752,32,21,7,3,1,0
3753,145,103,56,17,3,1
3754,101,77,37,11,5,1
3755,146,112,50,20,10,3
3756,148,83,38,12,3,1
3757,145,119,39,13,4,1
3758,143,108,39,23,11,1
3759,148,98,31,8,5,0
3760,138,116,29,4,2,1
3761,102,72,25,6,2,1
3762,45,25,11,4,1,0
3763,71,49,19,6,1,0
3764,108,79,34,13,11,4
3765,124,100,53,17,9,3
3766,69,52,23,6,1,0
3767,141,107,39,5,2,0
3768,82,69,19,4,0,0
3769,85,73,27,7,1,1
3770,147,128,55,14,6,1
3771,61,41,11,1,1,0
3772,60,44,11,2,1,0
3773,97,69,32,8,6,1
3774,41,38,11,5,3,0
3775,113,90,35,6,4,1
3776,57,47,19,7,4,0
3777,74,59,25,6,2,1
3778,36,33,16,5,3,0
3779,134,89,37,10,4,1
3780,81,71,24,7,5,0
3781,30,20,7,1,0,0
3782,70,55,18,5,0,0
3783,147,94,42,6,3,1
